MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCCVariance1,MFCCVariance2,MFCCVariance3,MFCCVariance4,MFCCVariance5,MFCCVariance6,MFCCVariance7,MFCCVariance8,MFCCVariance9,MFCCVariance10,MFCCVariance11,MFCCVariance12,MFCCVariance13,energy,duration,Acoustic1,Acoustic2,Acoustic3,Acoustic4,Acoustic5,Acoustic6,Acoustic7,Acoustic8,Acoustic9,Acoustic10,Acoustic11,Acoustic12,Acoustic13,Acoustic14,Acoustic15,Acoustic16,Acoustic17,Acoustic18,Acoustic19,Acoustic20,Acoustic21,Acoustic22,Acoustic23,Acoustic24,Acoustic25,Acoustic26,Acoustic27,Acoustic28
0.01883029,0.233241258,0.850600928,0.630780604,0.529558688,0.402908538,0.508296981,0.254585562,0.436430801,0.319866471,0.491068541,0.442870955,0.471221743,-0.427597108,1.05780869,0.132713916,0.243634766,-0.856050099,-0.400069694,-0.337222152,0.448436681,-0.639102422,0.137018734,0.610217787,0.163472861,-0.283367143,-0.645005841,0.801675208,2.19353942,1.49598547,2.8963141,0.987634543,2.08139988,2.05628202,1.70868091,1.23435977,1.29235382,1.10537078,1.46607284,1.26885184,1.39294927,1.45851557,1.78840614,1.11491779,0.718507263,-0.057624609,0.885152975,2.03874557,-0.228138442,2.03851735,2.04010615,1.91920436,-0.4529895,-0.551519321,-0.06260567,-0.275869645
-0.289367909,0.298975756,-0.240469038,0.334547085,0.372531505,0.159406513,0.170113767,0.124448743,0.1509349,0.100876207,0.182712228,0.221577766,0.227413447,0.087210885,-0.185055062,1.5482419,0.653152325,-0.34845325,-0.619477487,0.018159526,0.861903406,0.245356863,0.796400119,0.355021958,1.3417602,1.16111184,-0.345287534,-0.573944874,1.01577672,1.46733813,-0.32638479,0.07877287,1.43058764,1.50971724,-0.621276796,-0.52402966,-0.384841791,-0.236740828,-0.345029451,-0.425219374,0.104070212,0.400777509,0.228933169,0.197167099,0.857839725,-0.059909723,0.885152975,1.15688096,1.02992682,0.356503447,0.34316781,0.280063474,-0.4529895,-0.469293256,-0.004578592,-0.275869645
-0.148356553,0.144424475,-0.776928471,-0.058117829,-0.043191709,-0.279791855,-0.119456697,-0.382966997,-0.364176945,-0.400194308,-0.21073726,-0.236683831,-0.185200033,-0.295167126,0.595003776,0.388371616,-0.104779453,-0.454166142,0.286952387,-0.140432574,0.445600666,0.177262457,0.218943573,1.63178381,0.13879893,0.187921356,-0.593089446,0.300134496,0.865662206,1.29882961,-0.220525018,0.08367225,0.984838129,1.0345822,0.481257807,1.16558213,0.387677327,-0.138203239,0.12392962,0.009218492,0.107430073,1.17020234,0.490441211,0.52186939,1.4050289,-0.059909723,0.885152975,0.360616615,-0.228138442,1.84628719,1.84799992,-0.121182094,-0.4529895,2.28527994,1.93932852,-0.275869645
-0.129882877,0.020292567,0.326243348,0.602870758,0.502715021,0.578750613,0.63398835,0.419588057,0.595461739,0.537683217,0.577664185,0.83141921,0.767866849,0.185556444,1.44861011,0.145822789,0.136560543,0.267418483,1.7537242,0.484649569,1.14745175,0.915435256,1.05630465,2.05746396,1.80354557,1.52950151,-0.005140217,0.75178903,0.591778518,1.13611024,-0.191735677,-0.148234301,0.507997526,0.564402556,1.00665597,1.92729652,1.07737961,0.390889589,-0.168237031,-0.352008624,0.016557757,1.43327251,0.493915654,-0.119686381,1.37490495,-0.056850765,0.885152975,0.094282461,-0.228138442,1.89434473,1.89602648,0.85798471,-0.412748445,-0.510406289,-0.06260567,0.119785348
-2.31577193,-0.354038607,-0.826489683,-0.083454764,-0.29492328,-0.632182137,-0.482797771,-0.742082491,-0.561635707,-0.530949904,-0.490896881,-0.600553962,-0.542613492,0.872581632,-0.952488213,-0.751174089,-0.110484133,-1.30487232,0.868528739,-1.54103116,0.653706989,0.155457195,-0.698123485,0.082498059,-1.25555411,0.158218128,-0.718341998,0.01447853,-0.083941658,0.599474103,-0.519220222,-0.547023912,-0.463651572,-0.405522979,1.08420801,2.2437254,0.399526803,-0.758248866,-0.311483322,-0.472489057,-0.849854866,0.958349019,-0.46914017,-1.01709678,1.88768051,-0.007123584,0.885152975,-0.131441648,-0.228138442,0.532714427,0.535274037,-1.0327973,-0.412748445,-0.510406289,-0.06260567,0.119785348
0.410064759,0.883880839,1.43928164,0.764824496,0.725720664,0.637712303,0.641589996,0.700334357,0.661651174,0.446778226,0.631194506,0.605339481,0.733915902,-0.818990202,0.878149586,-0.305809223,0.051899197,-1.09663744,0.289111132,0.321706684,-1.02258598,-0.334764128,0.184001132,0.23654865,0.360545401,-0.064814015,-0.507728972,0.69684532,1.94614132,1.40097869,2.27117048,0.484583547,1.94542657,1.99239661,0.837922617,1.00289712,0.796311415,0.537957851,1.47033829,1.44394679,1.2205114,1.40558214,1.60876936,0.966130038,0.814627109,-0.059909723,0.885152975,1.34001905,-0.228138442,1.97444063,1.97607074,2.89255256,4.93931197,-0.551519321,-3.95041989,-0.275869645
-0.682571084,1.09274089,1.19463161,1.17473118,1.22422615,1.09630717,1.05375102,0.907872914,0.970950306,0.825592759,0.944300132,0.930359898,0.974011976,0.898778593,1.09225361,-0.548101718,0.959511197,-1.48760622,-0.036584474,-0.083476855,-0.298791425,-0.029734269,1.31105162,0.256874382,1.44341622,0.516535908,0.063883195,0.437010852,1.79328446,1.73425253,1.36825537,0.126666909,1.99257728,2.10006928,0.480546651,1.04010727,0.398091002,-0.049302071,1.97838124,2.19582017,1.04366602,1.25566413,1.39153625,1.03308703,0.915641251,-0.059154015,0.885152975,2.09467104,-0.228138442,2.00647899,2.00808844,1.82259295,8.48052488,-0.510406289,-6.47459777,-0.275869645
0.253132261,0.154088258,0.844062445,0.654979499,0.379949538,0.344484082,0.310255822,0.182454525,0.343719744,0.200579164,0.368048236,0.351052573,0.385558569,0.048249907,0.980295474,0.232766592,0.426266473,-0.962359647,0.216567457,0.378559223,0.789722119,-0.711760324,0.023202859,0.192980388,0.216670975,0.457898084,-0.63801272,1.09030994,1.80301766,1.52144368,1.78371123,0.194093699,1.83915497,1.92597201,2.00916896,1.50089063,1.44755268,1.16823631,2.66088073,3.08387279,1.14319715,1.59483525,1.6026059,1.4217867,0.898099432,-0.059909723,0.885152975,0.501310924,-0.228138442,0.805040487,0.807424525,1.98466603,-0.090819999,-0.551519321,-0.32372752,-0.275869645
-1.41570956,0.034564728,-0.131223745,0.839544182,0.489810724,-0.019395021,0.131493371,0.038021708,0.004841908,-0.003885075,0.003471582,-0.008766098,-0.015881042,0.977198937,0.342323445,0.862313232,-1.84864541,-2.15405461,0.792095851,-0.909301427,1.07467505,0.152968808,0.291988748,0.573442055,-1.01330245,-0.976054134,-0.87866917,-1.18300418,0.977798884,1.4913018,-0.174903226,0.890849845,0.949247179,0.867040247,-0.852333165,-0.523005346,-1.03585962,-1.16147514,0.327397502,0.047557721,-0.148911368,-0.587280591,-0.332739174,0.616825322,2.58136788,0.008497846,0.885152975,-0.356041917,1.02992682,-1.29347209,-1.30574397,-0.668286794,-0.050578943,-0.140388994,-0.06260567,-0.275869645
0.486616415,-0.258323299,-0.09043487,-0.66960849,-0.560238128,-1.10296541,-1.16884858,-1.13588247,-1.09954063,-1.15131337,-1.09669597,-0.977947924,-0.92948475,0.957157578,1.03781992,1.13613711,-0.106500003,-0.273796694,-0.517015225,0.669587129,1.03858245,2.97936327,1.28110108,2.80891836,-0.176005439,-0.3854762,-0.760560821,-1.05251377,0.949530347,0.937796365,1.33240728,-0.028705725,0.63552478,0.680910283,-0.940630575,-0.769653828,-0.971150971,-0.923923443,2.88891953,3.25573142,-0.160102498,-0.280277781,-0.240832314,0.177100378,1.30386873,-0.056850765,0.885152975,-0.521608083,-0.228138442,-0.780858332,-0.777451847,-0.715650173,-0.131061054,-0.510406289,-0.265700442,-0.275869645
-0.340367541,0.076387904,0.74615654,0.450892298,0.571504418,0.420712656,0.241940195,0.411693198,0.41557698,0.23365258,0.268336105,0.390363538,0.444211621,-0.191753891,1.4489158,0.102460479,0.497885555,-1.18472479,0.851739143,0.240592935,-0.340223883,0.219635227,0.205349526,1.25104879,1.25370232,0.739388556,5.17037744,2.49823364,1.52887065,1.41851835,1.55030896,-0.060479288,1.65239341,1.76812358,3.49520794,3.9826138,3.19087551,2.17693859,1.64136164,1.37203952,0.927934203,2.08130908,1.56950368,1.1045669,1.28618201,-0.059909723,0.885152975,0.532816835,-0.228138442,1.42978851,1.43176976,2.31883971,-0.4529895,1.13411502,1.12694943,-0.275869645
-0.477644986,-0.023485678,0.448341946,-0.000483335,-0.193583469,0.057985302,-0.045822752,-0.040488977,-0.121672748,-0.220081221,-0.16258431,-0.064432899,-0.06916,0.913259769,0.387096816,0.034853069,0.719142941,0.575067108,-0.090443139,-0.019869423,0.605776765,-0.108753319,0.018553725,1.22493956,0.58436986,0.412811887,-0.482635725,-0.02820758,1.7643094,1.36473086,2.02272912,0.639201063,1.58937136,1.5886593,-0.129632209,-0.034040824,0.252811338,0.378977493,1.00518449,0.854544415,1.09088069,0.931553054,1.32267256,0.901563087,0.950362718,-0.059909723,0.885152975,0.970419525,-0.228138442,2.05453653,2.056115,-0.11248104,1.51882223,-0.510406289,-1.45525554,-0.275869645
-0.624813218,-1.5285287,-0.465585613,0.597603054,0.277967341,0.119332134,0.287072374,-0.078989848,0.15321196,0.087407031,0.143458935,0.165409856,0.12150991,-0.509451769,-0.048135677,-1.30365006,-0.172077153,-0.418237788,0.14974764,-0.892360539,0.695593052,-0.951943847,-0.426234077,-0.614005229,-0.330590413,-0.023653596,-0.8322558,-0.681924276,2.77917069,1.39556924,4.00913514,3.50774915,2.37061644,1.95921506,-0.757134837,-1.03102952,-0.742756369,-0.4453177,-0.837730264,-0.535537349,1.74389836,0.247166663,1.68457469,1.38413732,1.51476489,-0.059909723,0.885152975,2.0635829,-0.228138442,0.596791147,0.599309446,-0.700264119,-0.4529895,-0.551519321,-0.06260567,-0.275869645
-0.524147004,-0.848065659,-0.623452497,-0.630922974,-0.738378246,-0.936586623,-0.584624567,-0.997208409,-0.863950436,-0.914783279,-1.08467146,-0.901721699,-0.965785185,1.16868565,-0.264809688,-0.047375205,2.27134954,-0.146503407,1.29881063,0.188036151,0.876741563,0.995640143,0.084370349,2.68989967,1.00011165,0.160950386,-0.778889277,-1.17074694,0.378453794,1.03337093,-0.468627527,-0.28577345,0.259182404,0.321718626,-1.10481623,-0.992932886,-1.14576569,-1.0398992,0.525231934,0.161612436,-0.858987635,-0.519041609,-0.955861316,-0.029948214,0.580796869,-0.053692731,0.885152975,-0.297939827,-0.228138442,-0.124071952,-0.121088905,-1.22544047,-0.4529895,3.14865362,2.54861283,-0.275869645
-0.234962865,0.986085346,-0.3352082,-0.33596308,-0.157034518,-0.473802644,-0.361483804,-0.248216785,-0.328344166,-0.344750439,-0.148530189,-0.197331184,-0.165469818,0.867730071,-1.02651986,0.416087732,0.875571987,0.820371251,2.08792746,0.557416004,1.83837006,0.598270826,1.18506359,0.025946379,0.310837815,0.381346165,-0.651015243,-0.771325449,-0.397408057,0.414170524,-0.783703283,-0.675283705,-0.762104427,-0.702519975,-0.551460703,-0.407012355,-0.587672051,-0.593784194,-0.041611893,-0.324833248,-1.90641822,0.142734711,-1.70299513,-1.52365755,1.31051276,-0.029372287,0.885152975,-0.166841323,1.02992682,0.292426727,0.279132401,-0.927920059,-0.412748445,0.394080431,0.575692186,-0.275869645
-1.03263497,-0.578243374,-0.269210214,-1.02926847,-0.771692513,-0.602088958,-0.794541173,-0.740179521,-0.808558843,-0.836196212,-0.87487208,-0.840595041,-0.839633357,1.49856389,-1.36076699,-0.150150951,1.58274659,-0.050881254,-0.133846648,-1.00825167,0.761236619,-0.24870607,0.396188588,1.82694599,-0.054359151,0.753220491,-0.687418272,-1.19842215,-0.223092131,0.560503764,-0.823293908,-0.440633993,-0.594807001,-0.562183916,-1.08340986,-0.885032059,-1.16811406,-1.13536075,0.018593866,-0.311911191,-2.23575792,-0.55541115,-2.21919,-1.57508287,1.46105044,3.82706957,0.885152975,-0.947727933,-0.228138442,-0.876973412,-0.873504961,-1.1545961,-0.4529895,-0.551519321,-0.06260567,0.515440345
-0.649959002,0.902058137,0.178271388,-0.052329653,-0.13245842,-0.104682087,-0.114828635,-0.039612268,-0.071488695,-0.210057192,-0.16770375,-0.131681167,-0.130555291,0.707425664,1.18234858,1.11997454,1.02230079,0.547167403,0.720865943,0.736750854,0.854660599,-0.084497052,1.74570521,2.00055191,1.19323273,1.00272397,-0.21918899,0.021378251,0.511598576,1.24628873,-0.701028389,-0.420382548,0.813789542,0.933532387,-0.522389219,-0.534391231,-0.283056764,-0.08613486,1.17385113,0.587425867,-1.28719182,0.972383926,-0.870552815,-0.385555677,0.838446769,-0.059909723,0.885152975,0.84178882,-0.228138442,1.68609539,1.6879114,-0.352381429,-0.4529895,-0.140388994,0.227529719,-0.275869645
-1.53067348,1.05692103,0.452307259,0.61946726,0.570120013,0.658489902,0.5141226,0.401013885,0.520214944,0.532080733,0.510935161,0.58220393,0.565908416,1.22798055,-1.51450751,-0.191024234,1.28018893,1.19920938,-0.095660588,0.300860753,1.65730381,0.087463305,0.85937803,1.11627182,2.51928855,1.65364321,-0.754951381,-0.751557151,1.01457412,1.19836814,-0.051398728,-0.14100996,1.51407931,1.63387219,-0.953505149,-0.736742556,-1.03289203,-1.03100667,0.043004153,-0.232916392,-0.082161846,0.151942079,-0.025578219,-0.317739621,0.677322314,-0.055284431,0.885152975,1.095993,1.02992682,0.468637707,0.455229775,-0.959747453,4.61738353,-0.469293256,-3.6602845,0.119785348
-0.218702555,-0.160275911,-0.000946076,-0.80382354,-0.602425866,-0.386453585,-0.520480714,-0.458782182,-0.584093053,-0.607741219,-0.728184459,-0.670570343,-0.675151477,1.02055131,-1.09714409,0.513870565,1.32562441,0.493327281,-0.549651053,-0.950203612,-0.220845663,-0.211021819,0.210487174,2.36002073,0.624500503,1.24483225,-0.622744285,-1.08633917,0.087990096,0.973596741,-0.614368835,-0.387838379,-0.433576751,-0.399090677,-0.925162757,-0.859791019,-1.02380842,-0.945426839,0.049219868,-0.18358526,-1.43809986,-0.343124784,-1.42690312,-0.752876003,1.8237765,-0.053692731,0.885152975,-0.154884503,1.02992682,1.70211457,1.6879114,-1.0603696,2.28340229,-0.510406289,-2.00651278,-0.275869645
-1.52264926,-0.389945408,0.132572073,0.334218181,0.175382734,0.273222425,0.19997306,0.152918355,0.164473318,0.162477702,0.185156784,0.247283055,0.231986488,1.19880062,0.555345662,-0.631397425,1.23937398,0.91825102,0.648160218,0.921399509,1.47433383,1.35873028,0.775093246,0.336011136,0.134611489,0.286492641,-0.38043594,-0.062579671,1.72415763,1.45937006,1.39301895,0.068821597,2.00935212,2.12721282,0.239086089,0.970825835,-0.063472965,-0.663573828,-0.272004202,-0.400415859,0.926060107,0.89864188,1.15837077,0.6346025,0.575269294,-0.058392335,0.885152975,2.35952678,1.02992682,1.67007621,1.65589369,-0.022711219,-0.4529895,-0.428180223,0.024434947,0.119785348
-1.01173452,1.54656937,0.370957148,0.473913206,0.568310632,0.406279959,0.552041088,0.524269268,0.41652679,0.456416624,0.489525704,0.520263086,0.436491699,0.730085396,0.60099766,0.214648707,-0.007935165,1.25818558,0.004888898,-0.279833074,0.871406407,0.965568503,0.864640665,-0.379511763,-0.719691259,0.184325555,-0.406103358,-0.378632261,0.600287715,1.18203877,-0.423272736,-0.29793004,0.87587164,0.979926405,-0.40483521,-0.168021198,-0.55197555,-0.6842861,-0.578908027,-0.597998853,-0.231248013,0.611582945,-0.010014787,-0.306866463,1.39062139,-0.059154015,0.885152975,0.294652488,-0.228138442,1.23755835,1.23966354,-0.800148406,1.43834012,-0.551519321,-1.426242,-0.275869645
0.04106684,0.330971649,0.601398135,0.701074381,0.657395298,0.378222284,0.485294285,0.371792339,0.473893728,0.35176162,0.316497069,0.373384587,0.483808354,0.023524587,1.06750013,-1.14190668,0.045177049,-0.35877983,1.02785339,-0.050851133,-0.008448888,-0.740107414,0.445006405,0.893730326,0.610368312,0.628429656,-0.345815754,0.928318726,0.978107674,1.47272775,0.000882448,-0.33025408,1.1387044,1.26481467,0.389885789,0.460979443,0.72271831,0.753605612,0.547965134,0.284478176,0.460347605,1.52063783,0.938162447,0.219971093,1.26662453,-0.059154015,0.885152975,0.775801651,-0.228138442,1.78221047,1.78396451,1.96171407,7.9171501,-0.222615059,-5.86531346,-0.275869645
-0.59492135,-0.398485084,0.187386713,0.017071594,-0.088598449,-0.402778442,-0.46981955,-0.358870782,-0.323669065,-0.511265212,-0.368228597,-0.514454358,-0.378427699,0.445481047,1.37029515,-0.33304487,0.927070352,-1.62446213,-0.23787154,0.01717931,-0.2543032,-0.362531384,0.586565405,0.105640827,0.464116551,-0.598232376,-0.871092577,-0.770210981,2.71146889,1.64117415,2.74739561,3.87114819,2.63665889,2.18394875,-0.640445648,-0.477243416,-0.816985633,-0.877812212,0.736239746,0.716808053,1.70307781,0.133087051,1.60645385,1.45315224,0.675196224,-0.047912873,0.885152975,1.63000467,-0.228138442,1.34969261,1.3517255,-0.021717197,-0.4529895,-0.38706719,0.053448486,-0.275869645
-0.394646064,-0.806492926,-0.723959415,-0.065795449,-0.536515674,-0.958129874,-1.01897932,-1.12352914,-0.772335018,-0.970521046,-0.908279037,-0.956981407,-0.907677044,0.317393947,-0.564345553,-1.86337889,-0.962167781,-1.98900773,-0.652567635,-1.10535945,1.11926395,-0.767361708,1.15193539,-0.511670772,-0.455982778,-0.297577246,-0.84957834,-0.678860133,1.51866394,1.5070645,1.07844145,-0.309637245,1.68087809,1.8384613,-0.232163082,0.192861764,-0.467457374,-0.7774872,1.60552027,1.09131004,0.541246241,0.26079794,0.583825844,1.04496253,1.37970821,-0.038116319,0.885152975,0.73681727,-0.228138442,1.09338573,1.09558387,-0.485595248,2.84677707,-0.510406289,-2.41270232,-0.275869645
0.507738661,2.18237089,1.99974927,2.00608999,2.16976631,1.94810274,1.90416556,1.7045916,1.76981136,1.60404174,1.77893385,1.81507262,1.8885073,-0.249277236,1.41300558,0.380793088,-0.013961854,0.662019611,-0.033152474,-0.106788803,-0.07650816,0.031702425,0.571875276,0.362556762,0.704669942,0.013511707,-0.260762742,0.313088444,1.55087937,1.43550279,1.70495374,0.388270983,1.54893631,1.5859402,0.633536227,1.0844837,0.472044076,0.029461949,1.03124563,0.972132605,1.00378842,1.17996665,1.32810218,0.429269785,1.25934944,-0.059154015,0.885152975,0.170178539,-0.228138442,1.97444063,1.97607074,0.179822295,-0.412748445,2.12082781,1.79426082,-0.275869645
-0.314647075,0.120833996,-0.00760664,0.062808123,-0.125365116,-0.415218638,-0.071663627,-0.391825431,-0.310209033,-0.260865178,-0.301333654,-0.19777996,-0.272211608,0.191526805,1.14902116,0.015678896,0.695765945,-0.406264358,1.01770497,0.157209211,1.35013674,0.337344101,0.918005508,0.203103262,0.767710755,0.114650508,-0.445929029,2.30153861,1.49001026,1.29414652,1.64321559,-0.049166463,1.56126366,1.66932977,1.22544888,1.77293626,1.73619759,1.41727286,0.35389679,0.098043067,1.05336903,2.02646143,1.66861356,0.535583725,1.41265668,-0.059154015,0.885152975,0.423931527,-0.228138442,0.740963767,0.743389116,2.62119127,-0.412748445,-0.263728092,0.111475564,-0.275869645
-0.742511067,0.533891857,-0.506482493,-0.021867597,-0.206332781,-0.331342589,-0.048848295,-0.237916573,-0.2448644,-0.269162031,-0.264835088,-0.160514502,-0.091183901,1.67370231,0.43517053,0.047389837,3.17590532,1.21773191,2.76845305,0.705194772,2.29129814,2.34073549,1.9294208,2.45249951,1.21064242,1.08545986,-0.588781776,-0.773521983,1.60939385,1.45908471,1.75012003,-0.109087497,1.83568682,1.97098534,-0.455559555,-0.129692832,-0.627964931,-0.81479494,0.801744599,0.320345967,0.257409997,0.134037,0.280081095,0.719074867,1.12969159,-0.051256258,0.885152975,0.332012426,1.02992682,0.180292467,0.167070435,-0.204660113,-0.372507389,-0.469293256,-0.06260567,0.119785348
-2.6092357,-0.130848691,-0.195233872,-0.175972266,-0.053687289,-0.165917047,-0.200787073,-0.224274897,-0.317252891,-0.344271295,-0.335363029,-0.317593758,-0.368101537,1.1454702,-1.2052921,0.492838909,0.262779933,-1.90155875,-0.14352917,-1.19513659,-0.376537412,0.008546431,1.38902302,0.164570508,-0.632839261,0.580855118,-0.403863017,-0.611541566,-0.56033891,0.101500695,-0.699836975,-0.249229727,-1.07605333,-1.10505393,0.009235623,0.94825273,-0.391228845,-1.11549397,0.43615846,0.012032978,-2.62766894,0.328514623,-2.30896653,-1.62127733,2.14897048,-0.02097655,0.885152975,-0.900794663,1.02992682,-0.604647352,-0.617363325,-1.32272666,1.92123279,-0.38706719,-1.65835031,-0.275869645
0.627588138,0.786739045,1.01616805,0.554553736,0.489075163,0.445544125,0.567223597,0.539026159,0.398294931,0.300904355,0.379770887,0.445537446,0.543011195,-1.29579136,0.952689194,0.030788897,0.959955148,-0.581415084,0.765183881,0.309748047,-0.218845959,0.084586562,0.969495104,0.449758767,0.932562785,0.453467753,-0.430823615,1.51572435,1.82394262,1.5726982,1.98511559,-0.20173613,2.04596117,2.20963388,1.49137545,1.07348512,1.60575712,1.64528098,1.23885958,1.02463427,0.955363714,1.76887999,1.48708836,0.741885228,0.87597041,-0.059909723,0.885152975,1.82301195,-0.228138442,2.11861325,2.12015041,4.22919336,-0.372507389,-0.469293256,-0.06260567,-0.275869645
0.561435641,1.77738452,2.03599394,1.28442689,1.48665411,1.33540101,1.36969801,1.34001257,1.25978016,1.1374224,1.223664,1.2753151,1.35737349,-0.840907498,1.0468112,0.005010755,1.69029715,-0.182550689,0.109828218,-0.398019631,0.608491349,0.024949598,-0.146167481,0.32818496,0.278748268,0.483829458,-0.56100887,1.48505978,1.86681702,1.56420843,2.12516971,-0.123797878,1.91646087,2.05930482,1.41189001,0.762140797,1.91596485,2.26953844,3.86185205,5.55941847,0.907273838,1.75694819,1.43784046,0.445034568,1.27980013,-0.059909723,0.885152975,0.539646581,-0.228138442,2.05453653,2.056115,1.69827728,-0.4529895,-0.510406289,-0.033592131,-0.275869645
-0.624250731,-0.076954635,0.286991032,-0.200197111,-0.198533129,-0.044760295,-0.136744932,-0.096981935,-0.099938335,-0.223518353,-0.14972427,-0.127182148,-0.122009617,0.771339839,0.310972933,-0.103550429,0.082055503,0.232393176,0.06914195,0.330872566,0.688910398,0.061868767,0.620282963,0.798533826,0.868399425,0.181474289,-0.376242944,-0.042533142,0.469611634,1.16681985,-0.50117682,-0.522155338,0.325374647,0.430130774,-0.156497783,-0.221530098,0.192931388,0.404728149,0.534490981,0.249695473,-0.465603829,0.921516767,-0.124632323,-0.617398919,1.19458645,-0.059909723,0.885152975,0.235233259,-0.228138442,0.532714427,0.535274037,0.942590773,4.61738353,1.21634109,-2.4707294,-0.275869645
0.440128879,0.601395997,0.072229554,0.008597666,0.281839183,0.190834362,0.511201918,0.129528402,0.161667075,0.216920236,0.134302534,0.267065411,0.232917135,-0.219365156,0.709834843,1.28868348,0.04765022,0.781387052,0.963041842,-0.141330246,1.12124602,0.329391731,0.913172492,1.49017608,1.06208689,1.09044687,1.18915484,0.822546658,1.14064155,1.06916677,0.925587048,0.22322099,1.24425526,1.28822551,0.95846403,0.175687102,0.913904941,1.19352182,0.400405318,0.184054596,0.771063689,1.47067325,1.21152741,0.150744826,0.859318452,-0.059909723,0.885152975,0.93673627,-0.228138442,1.50988441,1.51181402,1.54429471,0.593277949,-0.510406289,-0.787944143,-0.275869645
-0.051036302,1.55702949,2.06672206,1.50676036,1.66731549,1.62681591,1.50844852,1.31636799,1.61168911,1.47816397,1.51709979,1.61026336,1.64552659,-0.354414981,1.87353612,0.050448492,0.983732272,-0.984909608,-0.319409022,-0.152484074,-0.329618988,-0.480248981,-0.646804211,0.105354729,-0.233423311,-0.376371623,-0.693109084,0.193140474,1.02178157,0.94030132,1.37163898,-0.197015048,0.941817436,1.03389186,0.951690137,0.071359645,0.588055196,0.792600278,1.10932167,0.812607794,0.376125699,1.09720864,0.715763915,-0.344646703,1.17938129,-0.059909723,0.885152975,0.328742104,-0.228138442,2.10259407,2.10414156,-0.897915115,-0.4529895,-0.510406289,-0.033592131,-0.275869645
0.05879663,0.549218494,1.43097467,1.46748147,1.46014685,1.34282069,1.42511697,1.33794692,1.3180969,1.22878635,1.34192341,1.42451568,1.53491004,-0.546644132,2.14412306,0.095232395,0.429616115,-0.610129143,2.10866125,0.520501406,0.248415351,1.05447921,0.756189534,0.398202163,0.649029863,0.686592925,-0.141221999,0.452503853,1.79248382,1.4385087,1.47319562,1.1749743,2.0305526,1.97207763,1.31848633,0.79888357,0.807868647,0.674875619,0.263542456,0.219183461,1.2283773,1.26697924,1.56761134,0.541369208,0.87689493,-0.059909723,0.885152975,2.0441381,-0.228138442,0.933193927,0.935495343,1.20667254,-0.17130211,2.81974936,2.11340975,0.119785348
0.18688373,-0.807282725,0.381081547,0.352869747,0.389965405,0.547130495,0.46600613,0.464997825,0.481023072,0.454929911,0.663846962,0.719182579,0.660107506,0.415873291,0.502939219,-0.307284064,1.33934308,-0.547159785,1.30391811,0.514585715,0.030669711,1.41521429,1.86457103,0.378270201,0.02131117,2.23399927,-0.274765567,-0.627142053,1.45741088,1.51939134,0.425605807,0.236722789,1.97053815,2.05893643,-0.243675044,-0.040409209,-0.464514936,-0.635515708,-0.163891602,-0.309242316,0.560103817,0.333830157,0.626105181,0.297649694,1.42702697,-0.052075046,0.885152975,0.421987466,1.02992682,0.612810327,0.599309446,-0.713090678,-0.372507389,-0.428180223,-0.033592131,0.119785348
0.355531668,0.725263228,1.30421622,0.649734831,0.699308739,0.742652331,0.545490572,0.646269139,0.621706494,0.457814276,0.578126918,0.573776066,0.703026456,-0.288258797,1.32728178,0.220860129,1.30976981,-0.271162137,0.303238469,-0.394150357,0.319272642,-0.30819143,0.256639142,0.929820476,0.552010307,0.846465445,-0.708365372,0.276091415,1.29695916,1.38714769,0.520384954,-0.105166881,1.67335175,1.79760532,0.846465408,1.57603103,0.521741646,-0.190351786,1.74326551,1.60191391,0.412730585,1.15503636,0.769443205,0.224433087,1.322064,-0.059909723,0.885152975,0.298012326,-0.228138442,1.84628719,1.84799992,1.04133777,-0.4529895,1.09300199,1.09793589,-0.275869645
-0.938017404,-0.507337289,-0.306639282,-0.245771521,-0.216491024,0.120509124,-0.129584773,-0.370796652,-0.256567978,-0.247553638,-0.283390979,-0.171951144,-0.290176276,1.39673256,-0.213678169,0.460596728,0.635977311,-0.741685698,-0.428975464,-0.614080259,1.61894318,0.296015948,0.555681477,0.070823837,-0.300686007,1.18029863,-0.409651262,0.19198332,0.045640004,0.762996729,-0.44441498,-0.030467677,-0.470903584,-0.496221486,-0.342940137,-0.054078145,-0.327483581,-0.432923386,-0.370003085,-0.443495677,-0.562276535,1.09566964,-0.157282649,-0.757726664,1.09923389,-0.056850765,0.885152975,-0.200048011,-0.228138442,0.324465087,0.327158958,0.024062081,-0.17130211,-0.551519321,-0.265700442,1.70240533
